frame,row_id,type,landmark_index,x,y,z
6,6_pose_17,pose,17,0.8078800439834595,1.7745590209960938,-0.4660903513431549
6,6_pose_18,pose,18,0.34954366087913513,1.802829623222351,-0.8452205657958984
6,6_pose_19,pose,19,0.7775344848632812,1.7560337781906128,-0.48100119829177856
6,6_pose_20,pose,20,0.38266855478286743,1.7781661748886108,-0.8782601356506348
6,6_pose_21,pose,21,0.7626014351844788,1.7236931324005127,-0.4231807589530945
6,6_pose_22,pose,22,0.3973100781440735,1.7370741367340088,-0.7802442312240601
6,6_pose_23,pose,23,0.6884729862213135,1.7589350938796997,-0.02497856132686138
6,6_pose_24,pose,24,0.45560717582702637,1.7590606212615967,0.02959601953625679
6,6_pose_25,pose,25,0.6667098999023438,2.3696844577789307,-0.07162639498710632
6,6_pose_26,pose,26,0.45475664734840393,2.3515188694000244,0.0036591622047126293
6,6_pose_27,pose,27,0.6593400835990906,2.919909954071045,0.26521432399749756
6,6_pose_28,pose,28,0.4516325891017914,2.8887503147125244,0.20245802402496338
6,6_pose_29,pose,29,0.6659635901451111,3.0061116218566895,0.2717021703720093
6,6_pose_30,pose,30,0.4464746415615082,2.9734914302825928,0.20786097645759583
6,6_pose_31,pose,31,0.614010214805603,3.092015266418457,-0.15701021254062653
6,6_pose_32,pose,32,0.4838096499443054,3.0652639865875244,-0.23493385314941406
8,8_pose_0,pose,0,0.5918112993240356,0.7246091365814209,-0.5140438079833984
8,8_pose_1,pose,1,0.6119181513786316,0.6620926856994629,-0.4612495005130768
8,8_pose_2,pose,2,0.6228192448616028,0.6649652719497681,-0.46103739738464355
8,8_pose_3,pose,3,0.6342301368713379,0.6690172553062439,-0.4608660638332367
8,8_pose_4,pose,4,0.5691078305244446,0.6583169102668762,-0.466835081577301
8,8_pose_5,pose,5,0.5540677905082703,0.6600335240364075,-0.46597304940223694
8,8_pose_6,pose,6,0.5399108529090881,0.6627101898193359,-0.4660360813140869
8,8_pose_7,pose,7,0.6504119038581848,0.7065838575363159,-0.21611244976520538
8,8_pose_8,pose,8,0.5190272927284241,0.6989514827728271,-0.22800114750862122
8,8_pose_9,pose,9,0.6143760681152344,0.7973420023918152,-0.4293544888496399
8,8_pose_10,pose,10,0.5590760707855225,0.7916341423988342,-0.4330025315284729
8,8_pose_11,pose,11,0.7653768658638,1.0479443073272705,-0.1557392179965973
8,8_pose_12,pose,12,0.41448086500167847,1.0196919441223145,-0.1920529305934906
8,8_pose_13,pose,13,0.8261668086051941,1.4126784801483154,-0.2559846043586731
8,8_pose_14,pose,14,0.3572011888027191,1.43087899684906,-0.35407769680023193
8,8_pose_15,pose,15,0.7959484457969666,1.6924166679382324,-0.49066585302352905
8,8_pose_16,pose,16,0.3685665726661682,1.6964449882507324,-0.8532535433769226
8,8_pose_17,pose,17,0.815196692943573,1.7914118766784668,-0.5623595714569092
8,8_pose_18,pose,18,0.34835970401763916,1.802823543548584,-0.9599906206130981
8,8_pose_19,pose,19,0.7806295156478882,1.7754979133605957,-0.5802794694900513
8,8_pose_20,pose,20,0.3823466897010803,1.7781280279159546,-0.9915316700935364
8,8_pose_21,pose,21,0.765398383140564,1.7404643297195435,-0.515188992023468
8,8_pose_22,pose,22,0.39701083302497864,1.7369959354400635,-0.8872782588005066
8,8_pose_23,pose,23,0.6889010071754456,1.7660061120986938,-0.025935709476470947
8,8_pose_24,pose,24,0.45559796690940857,1.764166235923767,0.030715007334947586
8,8_pose_25,pose,25,0.6668033003807068,2.376035690307617,-0.07789713144302368
8,8_pose_26,pose,26,0.4542413353919983,2.3546149730682373,-0.006713971495628357
8,8_pose_27,pose,27,0.6600860357284546,2.9210119247436523,0.23366263508796692
8,8_pose_28,pose,28,0.4517020285129547,2.895578384399414,0.16959120333194733
8,8_pose_29,pose,29,0.6672201156616211,3.007503032684326,0.24024085700511932
8,8_pose_30,pose,30,0.44650799036026,2.982579231262207,0.17243993282318115
8,8_pose_31,pose,31,0.6148011684417725,3.0944738388061523,-0.18972422182559967
8,8_pose_32,pose,32,0.48480430245399475,3.069995164871216,-0.27161818742752075
10,10_pose_0,pose,0,0.592702329158783,0.7252253890037537,-0.5144184827804565
10,10_pose_1,pose,1,0.6127520799636841,0.6622087955474854,-0.4641457200050354
10,10_pose_2,pose,2,0.6233009696006775,0.6650195121765137,-0.4639763832092285
10,10_pose_3,pose,3,0.6345957517623901,0.6689998507499695,-0.4638475775718689
10,10_pose_4,pose,4,0.5704942941665649,0.6585535407066345,-0.46854645013809204
10,10_pose_5,pose,5,0.5557247400283813,0.6601039171218872,-0.4676970839500427
10,10_pose_6,pose,6,0.5417869091033936,0.6627416610717773,-0.4677896499633789
10,10_pose_7,pose,7,0.6505719423294067,0.7051037549972534,-0.22058942914009094
10,10_pose_8,pose,8,0.5200305581092834,0.6989724636077881,-0.22741377353668213
10,10_pose_9,pose,9,0.6151084899902344,0.7973535060882568,-0.4293684959411621
10,10_pose_10,pose,10,0.5607374906539917,0.7927069067955017,-0.4329490661621094
10,10_pose_11,pose,11,0.7653536796569824,1.0435006618499756,-0.1517045497894287
10,10_pose_12,pose,12,0.4153966009616852,1.0219875574111938,-0.18815089762210846
10,10_pose_13,pose,13,0.8229286074638367,1.4064186811447144,-0.25644391775131226
10,10_pose_14,pose,14,0.36137425899505615,1.4436331987380981,-0.3243878483772278
10,10_pose_15,pose,15,0.7949355840682983,1.620161771774292,-0.5184444189071655
10,10_pose_16,pose,16,0.3925265967845917,1.699955701828003,-0.7718146443367004
10,10_pose_17,pose,17,0.8129763603210449,1.6968892812728882,-0.6020380854606628
10,10_pose_18,pose,18,0.3801979422569275,1.8044284582138062,-0.8770602345466614
10,10_pose_19,pose,19,0.7772167921066284,1.6664628982543945,-0.6185303926467896
10,10_pose_20,pose,20,0.410794198513031,1.777536153793335,-0.9092711210250854
10,10_pose_21,pose,21,0.7628889083862305,1.641237497329712,-0.5440208911895752
10,10_pose_22,pose,22,0.4232404828071594,1.7365052700042725,-0.8048337697982788
10,10_pose_23,pose,23,0.6905827522277832,1.7586164474487305,-0.025787848979234695
10,10_pose_24,pose,24,0.45846834778785706,1.7606314420700073,0.030605491250753403
10,10_pose_25,pose,25,0.669173538684845,2.3640432357788086,-0.09081382304430008
10,10_pose_26,pose,26,0.456376314163208,2.3537395000457764,-0.011461249552667141
10,10_pose_27,pose,27,0.6677225828170776,2.9143669605255127,0.21998195350170135
10,10_pose_28,pose,28,0.458733469247818,2.8938686847686768,0.16135133802890778
10,10_pose_29,pose,29,0.6758573055267334,3.002507209777832,0.2249460518360138
10,10_pose_30,pose,30,0.45424532890319824,2.9811208248138428,0.16001425683498383
10,10_pose_31,pose,31,0.6241316199302673,3.0836246013641357,-0.19646406173706055
10,10_pose_32,pose,32,0.4926929473876953,3.064998149871826,-0.2757793366909027
12,12_pose_0,pose,0,0.5923542976379395,0.7282091975212097,-0.5142109394073486
12,12_pose_1,pose,1,0.6131453514099121,0.6633968949317932,-0.46597161889076233
12,12_pose_2,pose,2,0.6237621903419495,0.6660130620002747,-0.4658312201499939
12,12_pose_3,pose,3,0.6353246569633484,0.6697527766227722,-0.46572795510292053
12,12_pose_4,pose,4,0.5702782869338989,0.6597941517829895,-0.469424307346344
12,12_pose_5,pose,5,0.5555610060691833,0.6613460183143616,-0.4685802459716797
12,12_pose_6,pose,6,0.5416373610496521,0.6641608476638794,-0.4686879515647888
12,12_pose_7,pose,7,0.6530517339706421,0.7051553726196289,-0.23177361488342285
12,12_pose_8,pose,8,0.520252525806427,0.7005445957183838,-0.22830095887184143
12,12_pose_9,pose,9,0.6153129935264587,0.8017240762710571,-0.42959991097450256
12,12_pose_10,pose,10,0.5606138706207275,0.7983015179634094,-0.4327017366886139
12,12_pose_11,pose,11,0.7675725221633911,1.043100118637085,-0.15460288524627686
12,12_pose_12,pose,12,0.4154443144798279,1.0236725807189941,-0.18583722412586212
12,12_pose_13,pose,13,0.8252717852592468,1.4130724668502808,-0.23741069436073303
12,12_pose_14,pose,14,0.3602319359779358,1.4468379020690918,-0.30399900674819946
12,12_pose_15,pose,15,0.7932559251785278,1.634581208229065,-0.4719321131706238
12,12_pose_16,pose,16,0.39145588874816895,1.7041473388671875,-0.7382556200027466
12,12_pose_17,pose,17,0.811500072479248,1.715983271598816,-0.5486012101173401
12,12_pose_18,pose,18,0.3790450096130371,1.8098505735397339,-0.8396668434143066
12,12_pose_19,pose,19,0.7755210399627686,1.677577257156372,-0.5782055854797363
12,12_pose_20,pose,20,0.410451740026474,1.7782254219055176,-0.8720965385437012
12,12_pose_21,pose,21,0.761501669883728,1.6502656936645508,-0.5000498294830322
12,12_pose_22,pose,22,0.4232091009616852,1.736952543258667,-0.7705742120742798
12,12_pose_23,pose,23,0.6904206871986389,1.7680716514587402,-0.02566797100007534
12,12_pose_24,pose,24,0.45690423250198364,1.766549825668335,0.0305287204682827
12,12_pose_25,pose,25,0.6685410141944885,2.373406410217285,-0.1006309986114502
12,12_pose_26,pose,26,0.4547802805900574,2.3582568168640137,-0.013374840840697289
12,12_pose_27,pose,27,0.6673845052719116,2.9192416667938232,0.21045586466789246
12,12_pose_28,pose,28,0.457763671875,2.896113395690918,0.15835264325141907
12,12_pose_29,pose,29,0.6756873726844788,3.0080511569976807,0.21558777987957
12,12_pose_30,pose,30,0.4530535638332367,2.9836347103118896,0.15810774266719818
12,12_pose_31,pose,31,0.623225748538971,3.08735990524292,-0.2131030559539795
12,12_pose_32,pose,32,0.49246612191200256,3.0669970512390137,-0.28158003091812134
14,14_pose_0,pose,0,0.5930556058883667,0.7286710739135742,-0.5272470712661743
14,14_pose_1,pose,1,0.6142474412918091,0.6635764837265015,-0.47527629137039185
14,14_pose_2,pose,2,0.6246424317359924,0.6661616563796997,-0.4751121401786804
14,14_pose_3,pose,3,0.6365431547164917,0.6698952317237854,-0.47494277358055115
14,14_pose_4,pose,4,0.5710951089859009,0.6599242687225342,-0.47928863763809204
14,14_pose_5,pose,5,0.556269109249115,0.6613879799842834,-0.4784237742424011
14,14_pose_6,pose,6,0.5422179698944092,0.6642018556594849,-0.47852104902267456
14,14_pose_7,pose,7,0.6547621488571167,0.7052462100982666,-0.23422940075397491
14,14_pose_8,pose,8,0.5209230184555054,0.7008081078529358,-0.23519723117351532
14,14_pose_9,pose,9,0.6160302758216858,0.8024611473083496,-0.4419982433319092
14,14_pose_10,pose,10,0.5608473420143127,0.7994884252548218,-0.44467893242836
14,14_pose_11,pose,11,0.7676639556884766,1.043171763420105,-0.157205268740654
14,14_pose_12,pose,12,0.4154514670372009,1.0264374017715454,-0.19743403792381287
14,14_pose_13,pose,13,0.8252681493759155,1.4253652095794678,-0.2474166452884674
14,14_pose_14,pose,14,0.3575677275657654,1.458585500717163,-0.34180501103401184
14,14_pose_15,pose,15,0.7921103239059448,1.646381139755249,-0.47702556848526
14,14_pose_16,pose,16,0.3884125351905823,1.710263967514038,-0.8035858273506165
14,14_pose_17,pose,17,0.809632420539856,1.7290211915969849,-0.5518839955329895
14,14_pose_18,pose,18,0.3741123378276825,1.814882516860962,-0.9102988243103027
14,14_pose_19,pose,19,0.7741988897323608,1.68949294090271,-0.5703777074813843
14,14_pose_20,pose,20,0.4060169756412506,1.7803654670715332,-0.9347087144851685
14,14_pose_21,pose,21,0.7604272365570068,1.66280198097229,-0.502180278301239
14,14_pose_22,pose,22,0.4192323088645935,1.7394225597381592,-0.8340975046157837
14,14_pose_23,pose,23,0.691008985042572,1.7790181636810303,-0.02487480826675892
14,14_pose_24,pose,24,0.4567739963531494,1.7781851291656494,0.02993173897266388
14,14_pose_25,pose,25,0.6704156994819641,2.3871395587921143,-0.10783515125513077
14,14_pose_26,pose,26,0.4547891616821289,2.3725221157073975,-0.01581813022494316
14,14_pose_27,pose,27,0.6749657392501831,2.9324238300323486,0.1979181468486786
14,14_pose_28,pose,28,0.46264415979385376,2.89906644821167,0.13759878277778625
14,14_pose_29,pose,29,0.6845971345901489,3.0247650146484375,0.2009733021259308
14,14_pose_30,pose,30,0.4580422341823578,2.9842801094055176,0.1340668797492981
14,14_pose_31,pose,31,0.6301937699317932,3.0967648029327393,-0.24053528904914856
14,14_pose_32,pose,32,0.5030097961425781,3.0747761726379395,-0.3053032457828522
16,16_pose_0,pose,0,0.5933256149291992,0.7324076294898987,-0.5251599550247192
16,16_pose_1,pose,1,0.6148696541786194,0.6663361191749573,-0.47509947419166565
16,16_pose_2,pose,2,0.6253960728645325,0.668424665927887,-0.4749320149421692
16,16_pose_3,pose,3,0.6376532912254333,0.6717752814292908,-0.4747706949710846
16,16_pose_4,pose,4,0.5713034868240356,0.6632639765739441,-0.4786079525947571
16,16_pose_5,pose,5,0.5564409494400024,0.6646829843521118,-0.47774744033813477
16,16_pose_6,pose,6,0.542381763458252,0.6674008965492249,-0.4778497815132141
16,16_pose_7,pose,7,0.6559221744537354,0.7061134576797485,-0.23530395328998566
16,16_pose_8,pose,8,0.521527886390686,0.7037807106971741,-0.23535224795341492
16,16_pose_9,pose,9,0.6164919137954712,0.8060248494148254,-0.44119542837142944
16,16_pose_10,pose,10,0.5611944198608398,0.8045823574066162,-0.4440461993217468
16,16_pose_11,pose,11,0.768746554851532,1.0431699752807617,-0.15583357214927673
16,16_pose_12,pose,12,0.4157375693321228,1.0285255908966064,-0.1952458620071411
16,16_pose_13,pose,13,0.8309601545333862,1.4295719861984253,-0.2411234825849533
16,16_pose_14,pose,14,0.3574771583080292,1.46014404296875,-0.32223737239837646
16,16_pose_15,pose,15,0.7954413890838623,1.6813921928405762,-0.4697498679161072
16,16_pose_16,pose,16,0.3821254372596741,1.728545069694519,-0.7696378827095032
16,16_pose_17,pose,17,0.8110954165458679,1.7810758352279663,-0.5426639318466187
16,16_pose_18,pose,18,0.36293843388557434,1.8358601331710815,-0.8773638606071472
16,16_pose_19,pose,19,0.775265097618103,1.7524738311767578,-0.558093249797821
16,16_pose_20,pose,20,0.3966345191001892,1.8097494840621948,-0.9044723510742188
16,16_pose_21,pose,21,0.7619999647140503,1.7159298658370972,-0.4935559332370758
16,16_pose_22,pose,22,0.41265708208084106,1.767128348350525,-0.8008564710617065
16,16_pose_23,pose,23,0.6913167834281921,1.7817410230636597,-0.024835126474499702
16,16_pose_24,pose,24,0.45676010847091675,1.7821658849716187,0.029859408736228943
16,16_pose_25,pose,25,0.672046422958374,2.3927085399627686,-0.12769585847854614
16,16_pose_26,pose,26,0.4553535580635071,2.376899480819702,-0.031210806220769882
16,16_pose_27,pose,27,0.6771952509880066,2.9441261291503906,0.1528426706790924
16,16_pose_28,pose,28,0.46434491872787476,2.904904842376709,0.08820842206478119
16,16_pose_29,pose,29,0.6870391964912415,3.038536548614502,0.15344035625457764
16,16_pose_30,pose,30,0.45922404527664185,2.99113392829895,0.08338481932878494
16,16_pose_31,pose,31,0.6319274306297302,3.111410617828369,-0.2868446707725525
16,16_pose_32,pose,32,0.5068832635879517,3.0846710205078125,-0.35851627588272095
18,18_pose_0,pose,0,0.5950117707252502,0.7379558086395264,-0.5766335129737854
18,18_pose_1,pose,1,0.6160556077957153,0.6725336313247681,-0.5304490923881531
18,18_pose_2,pose,2,0.6266066431999207,0.6745353937149048,-0.530513346195221
18,18_pose_3,pose,3,0.6386340260505676,0.6774424314498901,-0.5302644968032837
18,18_pose_4,pose,4,0.5738359689712524,0.6681172847747803,-0.5298948884010315
18,18_pose_5,pose,5,0.55894535779953,0.6682769060134888,-0.529327929019928
18,18_pose_6,pose,6,0.5450119376182556,0.6700831651687622,-0.5295242667198181
18,18_pose_7,pose,7,0.6561816930770874,0.7093003392219543,-0.24612903594970703
18,18_pose_8,pose,8,0.5238069891929626,0.7061023116111755,-0.2362077534198761
18,18_pose_9,pose,9,0.6169646382331848,0.8091220259666443,-0.4718696177005768
18,18_pose_10,pose,10,0.5649838447570801,0.8057724237442017,-0.46885666251182556
18,18_pose_11,pose,11,0.7605295777320862,1.0417098999023438,-0.15250900387763977
18,18_pose_12,pose,12,0.42601585388183594,1.0111314058303833,-0.17136052250862122
18,18_pose_13,pose,13,0.8032823801040649,1.4293988943099976,-0.5027159452438354
18,18_pose_14,pose,14,0.3573104441165924,1.4559855461120605,-0.62777179479599
18,18_pose_15,pose,15,0.6610702276229858,1.1546194553375244,-0.8879783749580383
18,18_pose_16,pose,16,0.4449680745601654,1.1417505741119385,-1.2459475994110107
18,18_pose_17,pose,17,0.6556770205497742,1.0640292167663574,-0.9659128189086914
18,18_pose_18,pose,18,0.45284542441368103,1.0107322931289673,-1.358863115310669
18,18_pose_19,pose,19,0.6535423994064331,1.02588951587677,-0.8991003036499023
18,18_pose_20,pose,20,0.45661789178848267,0.9873402118682861,-1.2949548959732056
18,18_pose_21,pose,21,0.6358093023300171,1.0385171175003052,-0.8785690069198608
18,18_pose_22,pose,22,0.4646751284599304,1.0170974731445312,-1.240145206451416
18,18_pose_23,pose,23,0.6805684566497803,1.7882448434829712,-0.02645162306725979
18,18_pose_24,pose,24,0.4525701105594635,1.781893014907837,0.031039994210004807
18,18_pose_25,pose,25,0.6577362418174744,2.3977580070495605,-0.06905128806829453
18,18_pose_26,pose,26,0.44559893012046814,2.3792011737823486,0.026890013366937637
18,18_pose_27,pose,27,0.6559602618217468,2.9464457035064697,0.2757495045661926
18,18_pose_28,pose,28,0.44892317056655884,2.911085605621338,0.2782823443412781
18,18_pose_29,pose,29,0.6620279550552368,3.0382111072540283,0.28343459963798523
18,18_pose_30,pose,30,0.44267386198043823,2.9922292232513428,0.2896479666233063
18,18_pose_31,pose,31,0.6175540089607239,3.114773988723755,-0.15440240502357483
18,18_pose_32,pose,32,0.4800262451171875,3.091599941253662,-0.16435562074184418
20,20_pose_0,pose,0,0.6030133962631226,0.7346917986869812,-0.6227141618728638
20,20_pose_1,pose,1,0.6232432126998901,0.6723719835281372,-0.5673602223396301
20,20_pose_2,pose,2,0.6334715485572815,0.6745258569717407,-0.5674604177474976
20,20_pose_3,pose,3,0.6441940069198608,0.6777568459510803,-0.5673429369926453
20,20_pose_4,pose,4,0.5859260559082031,0.6653860211372375,-0.5765272378921509
20,20_pose_5,pose,5,0.57110595703125,0.6638345718383789,-0.5760215520858765
20,20_pose_6,pose,6,0.5571970343589783,0.6634319424629211,-0.5762796401977539
20,20_pose_7,pose,7,0.6568264365196228,0.7105990052223206,-0.24711136519908905
20,20_pose_8,pose,8,0.528622031211853,0.7006579041481018,-0.27413445711135864
20,20_pose_9,pose,9,0.619387149810791,0.8061035871505737,-0.5040326714515686
20,20_pose_10,pose,10,0.5700719356536865,0.7985612750053406,-0.5141364336013794
20,20_pose_11,pose,11,0.7444524765014648,1.0426933765411377,-0.12549902498722076
20,20_pose_12,pose,12,0.42479443550109863,1.003952145576477,-0.18981532752513885
20,20_pose_13,pose,13,0.8006988763809204,1.4369382858276367,-0.4409317970275879
20,20_pose_14,pose,14,0.3520714342594147,1.4508495330810547,-0.687138557434082
20,20_pose_15,pose,15,0.7013726234436035,1.352950096130371,-0.8698954582214355
20,20_pose_16,pose,16,0.4350130558013916,1.146622657775879,-1.361457347869873
20,20_pose_17,pose,17,0.7087020874023438,1.348771095275879,-0.9560422897338867
20,20_pose_18,pose,18,0.42731499671936035,1.0472201108932495,-1.489759087562561
20,20_pose_19,pose,19,0.6848262548446655,1.3086624145507812,-0.9222351908683777
20,20_pose_20,pose,20,0.43988093733787537,0.9623439311981201,-1.450317621231079
20,20_pose_21,pose,21,0.6667009592056274,1.3113420009613037,-0.8766329884529114
20,20_pose_22,pose,22,0.4492110311985016,0.9920425415039062,-1.36737859249115
20,20_pose_23,pose,23,0.6678420305252075,1.8081402778625488,-0.013396339491009712
20,20_pose_24,pose,24,0.4414636194705963,1.7890594005584717,0.017776910215616226
20,20_pose_25,pose,25,0.6414145827293396,2.420377254486084,-0.0815993919968605
20,20_pose_26,pose,26,0.43115004897117615,2.392066717147827,-0.1204821839928627
20,20_pose_27,pose,27,0.6292065382003784,2.9705393314361572,0.2445124387741089
20,20_pose_28,pose,28,0.41488105058670044,2.9363362789154053,0.061412494629621506
20,20_pose_29,pose,29,0.6322659850120544,3.0565075874328613,0.2514728009700775
20,20_pose_30,pose,30,0.4042392671108246,3.017970085144043,0.06111280247569084
20,20_pose_31,pose,31,0.589476466178894,3.1363635063171387,-0.16717274487018585
20,20_pose_32,pose,32,0.4423188269138336,3.107983350753784,-0.42271432280540466
20,20_right_hand_0,right_hand,0,0.42308613657951355,1.2452765703201294,4.347524793502089e-07
20,20_right_hand_1,right_hand,1,0.4648016095161438,1.1821644306182861,-0.014355073682963848
20,20_right_hand_2,right_hand,2,0.49174195528030396,1.106015920639038,-0.027013316750526428
20,20_right_hand_3,right_hand,3,0.511650562286377,1.053750991821289,-0.04130776599049568
20,20_right_hand_4,right_hand,4,0.5329279899597168,1.022950530052185,-0.056578271090984344
20,20_right_hand_5,right_hand,5,0.4617402255535126,0.9582078456878662,-0.023437729105353355
